,State Name,County,Congressional District,Zip Code,Energy Source,Agency,Year,Program Name,Total Number of Investments,Total Amount of Assistance,Description,State
7279,Missouri,Cole,MO-03,65109,Solar,RBS,2017,Rural Energy for America Program (REAP),1,20000.0,Solar Electric,MO
7280,Missouri,Cole,MO-03,65109,Solar,RBS,2019,Energy Efficiency Improvement Grant (REAP),2,40000.0,Solar Electric,MO
7281,Missouri,Cole,MO-03,65109,Solar,RBS,2019,Rural Energy for America Program (REAP),2,14723.0,Solar Electric,MO
7282,Missouri,Cole,MO-03,65109,Solar,RBS,2020,Energy Efficiency Improvement Grant (REAP),1,11964.0,Solar Electric,MO
7283,Missouri,Franklin,MO-03,63037,Solar,RBS,2009,Rural Energy for America Program (REAP),1,5682.23,Solar Electric,MO
7284,Missouri,Franklin,MO-03,63069,Solar,RBS,2019,Rural Energy for America Program (REAP),3,209310.0,Solar Electric,MO
7285,Missouri,Franklin,MO-03,63077,Solar,RBS,2015,Rural Energy for America Program (REAP),2,42375.0,Solar Electric,MO
7286,Missouri,Franklin,MO-03,63077,Solar,RBS,2019,Energy Efficiency Improvement Grant (REAP),4,70000.0,Solar Electric,MO
7287,Missouri,Franklin,MO-03,63077,Solar,RBS,2019,Rural Energy for America Program (REAP),1,25000.0,Solar Electric,MO
7288,Missouri,Franklin,MO-03,63084,Solar,RBS,2018,Rural Energy for America Program (REAP),1,16250.0,Solar Electric,MO
7289,Missouri,Franklin,MO-03,63084,Solar,RBS,2019,Rural Energy for America Program (REAP),2,26202.0,Solar Electric,MO
7290,Missouri,Franklin,MO-03,63084,Solar,RBS,2020,Energy Efficiency Improvement Grant (REAP),1,20000.0,Solar Electric,MO
7291,Missouri,Franklin,MO-03,63090,Solar,RBS,2019,Rural Energy for America Program (REAP),1,48665.0,Solar Electric,MO
7292,Missouri,Franklin,MO-03,63090,Solar,RBS,2020,Energy Efficiency Improvement Grant (REAP),1,9522.0,Solar Electric,MO
7293,Missouri,Franklin,MO-03,63090,Solar,RBS,2020,Rural Energy for America Program (REAP),3,70930.0,Solar Electric,MO
7294,Missouri,Gasconade,MO-03,65041,Solar,RBS,2015,Rural Energy for America Program (REAP),1,28815.0,Solar Electric,MO
7295,Missouri,Gasconade,MO-03,65041,Solar,RBS,2016,Rural Energy for America Program (REAP),1,3984.0,Solar Thermal,MO
7296,Missouri,Gasconade,MO-03,65061,Solar,RBS,2011,Energy Efficiency Improvement Grant (REAP),1,10875.0,Solar Electric,MO
7297,Missouri,Jefferson,MO-03,63070,Solar,RBS,2017,Rural Energy for America Program (REAP),1,17541.0,Solar Electric,MO
7298,Missouri,Lincoln,MO-03,63333,Solar,RBS,2020,Energy Efficiency Improvement Grant (REAP),1,20000.0,Solar Electric,MO
7299,Missouri,Lincoln,MO-03,63377,Solar,RBS,2015,Rural Energy for America Program (REAP),1,19789.0,Solar Electric,MO
7300,Missouri,Lincoln,MO-03,63379,Solar,RBS,2019,Rural Energy for America Program (REAP),1,50000.0,Solar Electric,MO
7301,Missouri,Lincoln,MO-03,63379,Solar,RBS,2020,Rural Energy for America Program (REAP),1,33577.0,Solar Electric,MO
7302,Missouri,Miller,MO-03,65026,Solar,RBS,2020,Rural Energy for America Program (REAP),1,19175.0,Solar Electric,MO
7303,Missouri,Miller,MO-03,65065,Solar,RBS,2015,Rural Energy for America Program (REAP),1,5931.0,Solar Electric,MO
7304,Missouri,Montgomery,MO-03,63359,Solar,RBS,2019,Energy Efficiency Improvement Grant (REAP),1,20000.0,Solar Electric,MO
7305,Missouri,Osage,MO-03,65016,Solar,RBS,2020,Energy Efficiency Improvement Grant (REAP),1,4343.0,Solar Electric,MO
7306,Missouri,Audrain,MO-04,65265,Geothermal,RBS,2009,Rural Energy for America Program (REAP),1,9406.0,Thermal Conversion,MO
7307,Missouri,Boone,MO-04,65201,Geothermal,RBS,2011,Rural Economic Development Loan & Grant Program (REDLG),1,300000.0,Geothermal Direct Use,MO
7308,Missouri,Cooper,MO-04,65237,Geothermal,RBS,2011,Rural Energy for America Program (REAP),2,97500.0,Geothermal Direct Use,MO
7309,Missouri,Audrain,MO-04,65202,Biomass,RBS,2013,Rural Energy for America Program (REAP),1,500000.0,Solid Fuel Production,MO
7310,Missouri,Audrain,MO-04,65202,Biomass,RBS,2014,Business & Industry Guaranteed Loan Program,1,2000000.0,Solid Fuel Production,MO
7311,Missouri,Audrain,MO-04,65240,Biomass,FSA,2012,BCAP Project Area Cost-Share,2,112653.0,Giant Miscanthus crop propagation and planting,MO
7312,Missouri,Audrain,MO-04,65240,Biomass,FSA,2012,BCAP Project Area Rental,2,7615.0,Giant Miscanthus crop propagation and planting,MO
7313,Missouri,Audrain,MO-04,65240,Biomass,FSA,2013,BCAP Project Area Rental,2,7614.0,Giant Miscanthus crop propagation and planting,MO
7314,Missouri,Audrain,MO-04,65240,Biomass,FSA,2014,BCAP Project Area Rental,1,6093.0,Giant Miscanthus crop propagation and planting,MO
7315,Missouri,Audrain,MO-04,65240,Biomass,FSA,2015,BCAP Project Area Rental,1,6093.0,Giant Miscanthus crop propagation and planting,MO
7316,Missouri,Audrain,MO-04,65240,Biomass,FSA,2016,BCAP Project Area Rental,1,6093.0,Giant Miscanthus crop propagation and planting,MO
7317,Missouri,Audrain,MO-04,65265,Biomass,FSA,2012,BCAP Project Area Cost-Share,5,71012.0,Giant Miscanthus crop propagation and planting,MO
7318,Missouri,Audrain,MO-04,65265,Biomass,FSA,2012,BCAP Project Area Rental,5,4652.0,Giant Miscanthus crop propagation and planting,MO
7319,Missouri,Audrain,MO-04,65265,Biomass,FSA,2013,BCAP Project Area Cost-Share,3,78987.0,Giant Miscanthus crop propagation and planting,MO
7320,Missouri,Audrain,MO-04,65265,Biomass,FSA,2013,BCAP Project Area Rental,5,7066.0,Giant Miscanthus crop propagation and planting,MO
7321,Missouri,Audrain,MO-04,65265,Biomass,FSA,2014,BCAP Project Area Rental,5,11718.0,Giant Miscanthus crop propagation and planting,MO
7322,Missouri,Audrain,MO-04,65265,Biomass,FSA,2015,BCAP Project Area Rental,5,11718.0,Giant Miscanthus crop propagation and planting,MO
7323,Missouri,Audrain,MO-04,65265,Biomass,FSA,2016,BCAP Project Area Rental,4,8443.0,Giant Miscanthus crop propagation and planting,MO
7324,Missouri,Audrain,MO-04,65265,Biomass,FSA,2017,BCAP Project Area Rental,4,3006.0,Giant Miscanthus crop propagation and planting,MO
7325,Missouri,Audrain,MO-04,65265,Biomass,RBS,2009,Advanced Biofuel Payment Program,1,538101.79,Biofuels,MO
7326,Missouri,Audrain,MO-04,65265,Biomass,RBS,2010,Advanced Biofuel Payment Program,1,379513.2,Biofuels,MO
7327,Missouri,Audrain,MO-04,65265,Biomass,RBS,2011,Advanced Biofuel Payment Program,1,2941261.84,Biofuels,MO
7328,Missouri,Audrain,MO-04,65265,Biomass,RBS,2012,Advanced Biofuel Payment Program,1,686576.47,Biofuels,MO
7329,Missouri,Audrain,MO-04,65265,Biomass,RBS,2013,Advanced Biofuel Payment Program,1,1077612.03,Biofuels,MO
7330,Missouri,Audrain,MO-04,65265,Biomass,RBS,2014,Advanced Biofuel Payment Program,1,5209378.46,Biofuels,MO
7331,Missouri,Audrain,MO-04,65265,Biomass,RBS,2015,Advanced Biofuel Payment Program,1,832498.92,Biofuels,MO
7332,Missouri,Audrain,MO-04,65265,Biomass,RBS,2016,Advanced Biofuel Payment Program,1,233799.29,Biofuels,MO
7333,Missouri,Audrain,MO-04,65265,Biomass,RBS,2017,Advanced Biofuel Payment Program,1,380894.07,Biofuels,MO
7334,Missouri,Audrain,MO-04,65265,Biomass,RBS,2018,Advanced Biofuel Payment Program,1,206293.78,Biofuels,MO
7335,Missouri,Barton,MO-04,64755,Biomass,FSA,2012,BCAP Project Area Cost-Share,1,29400.0,Giant Miscanthus crop propagation and planting,MO
7336,Missouri,Barton,MO-04,64755,Biomass,FSA,2012,BCAP Project Area Rental,1,1657.0,Giant Miscanthus crop propagation and planting,MO
7337,Missouri,Barton,MO-04,64755,Biomass,FSA,2013,BCAP Project Area Cost-Share,1,29195.0,Giant Miscanthus crop propagation and planting,MO
7338,Missouri,Barton,MO-04,64755,Biomass,FSA,2013,BCAP Project Area Rental,1,1657.0,Giant Miscanthus crop propagation and planting,MO
7339,Missouri,Barton,MO-04,64755,Biomass,FSA,2014,BCAP Project Area Rental,1,3314.0,Giant Miscanthus crop propagation and planting,MO
7340,Missouri,Barton,MO-04,64755,Biomass,FSA,2015,BCAP Project Area Rental,1,1344.0,Giant Miscanthus crop propagation and planting,MO
7341,Missouri,Barton,MO-04,64762,Biomass,FSA,2010,BCAP Matching Payments (NOFA),2,182991.0,,MO
7342,Missouri,Barton,MO-04,64762,Biomass,RBS,2003,Value-Added Producer Grant (VAPG),1,47500.0,Ethanol Production,MO
7343,Missouri,Bates,MO-04,64730,Biomass,FSA,2010,BCAP Matching Payments (NOFA),2,21229.0,,MO
7344,Missouri,Bates,MO-04,64780,Biomass,RBS,2002,Value-Added Producer Grant (VAPG),1,140000.0,Ethanol Production,MO
7345,Missouri,Benton,MO-04,65335,Biomass,FSA,2010,BCAP Matching Payments (NOFA),1,12420.0,,MO
7346,Missouri,Benton,MO-04,65355,Biomass,FSA,2015,BCAP Project Area Rental,1,223.0,Native Grass & Forbs Establishment,MO
7347,Missouri,Boone,MO-04,65039,Biomass,FSA,2012,BCAP Project Area Cost-Share,1,7281.0,Giant Miscanthus crop propagation and planting,MO
7348,Missouri,Boone,MO-04,65039,Biomass,FSA,2013,BCAP Project Area Cost-Share,1,6604.0,Giant Miscanthus crop propagation and planting,MO
7349,Missouri,Boone,MO-04,65039,Biomass,FSA,2014,BCAP Project Area Rental,1,1080.0,Giant Miscanthus crop propagation and planting,MO
7350,Missouri,Boone,MO-04,65039,Biomass,FSA,2015,BCAP Project Area Rental,1,580.0,Giant Miscanthus crop propagation and planting,MO
7351,Missouri,Boone,MO-04,65201,Biomass,FSA,2012,BCAP Project Area Cost-Share,2,39768.0,Giant Miscanthus crop propagation and planting,MO
7352,Missouri,Boone,MO-04,65201,Biomass,FSA,2012,BCAP Project Area Cost-Share,1,726.0,Native Grass & Forbs Establishment,MO
7353,Missouri,Boone,MO-04,65201,Biomass,FSA,2012,BCAP Project Area Rental,2,3163.0,Giant Miscanthus crop propagation and planting,MO
7354,Missouri,Boone,MO-04,65201,Biomass,FSA,2013,BCAP Project Area Cost-Share,1,21714.0,Giant Miscanthus crop propagation and planting,MO
7355,Missouri,Boone,MO-04,65201,Biomass,FSA,2013,BCAP Project Area Cost-Share,2,2321.0,Native Grass & Forbs Establishment,MO
7356,Missouri,Boone,MO-04,65201,Biomass,FSA,2013,BCAP Project Area Rental,2,3164.0,Giant Miscanthus crop propagation and planting,MO
7357,Missouri,Boone,MO-04,65201,Biomass,FSA,2013,BCAP Project Area Rental,2,10360.0,Native Grass & Forbs Establishment,MO
7358,Missouri,Boone,MO-04,65201,Biomass,FSA,2014,BCAP Project Area Rental,2,6327.0,Giant Miscanthus crop propagation and planting,MO
7359,Missouri,Boone,MO-04,65201,Biomass,FSA,2014,BCAP Project Area Rental,2,1193.0,Native Grass & Forbs Establishment,MO
7360,Missouri,Boone,MO-04,65201,Biomass,FSA,2015,BCAP Matching Payments,1,932.0,BCAP Warm Season Grasses,MO
7361,Missouri,Boone,MO-04,65201,Biomass,FSA,2015,BCAP Project Area Rental,2,5768.0,Giant Miscanthus crop propagation and planting,MO
7362,Missouri,Boone,MO-04,65201,Biomass,FSA,2015,BCAP Project Area Rental,2,4998.0,Native Grass & Forbs Establishment,MO
7363,Missouri,Boone,MO-04,65201,Biomass,FSA,2016,BCAP Project Area Rental,2,6327.0,Giant Miscanthus crop propagation and planting,MO
7364,Missouri,Boone,MO-04,65201,Biomass,FSA,2016,BCAP Project Area Rental,2,9568.0,Native Grass & Forbs Establishment,MO
7365,Missouri,Boone,MO-04,65201,Biomass,FSA,2017,BCAP Project Area Rental,1,2530.0,Giant Miscanthus crop propagation and planting,MO
7366,Missouri,Boone,MO-04,65202,Biomass,FSA,2012,BCAP Project Area Cost-Share,1,16318.0,Giant Miscanthus crop propagation and planting,MO
7367,Missouri,Boone,MO-04,65202,Biomass,FSA,2012,BCAP Project Area Cost-Share,4,18282.0,Native Grass & Forbs Establishment,MO
7368,Missouri,Boone,MO-04,65202,Biomass,FSA,2013,BCAP Project Area Cost-Share,1,13977.0,Giant Miscanthus crop propagation and planting,MO
7369,Missouri,Boone,MO-04,65202,Biomass,FSA,2013,BCAP Project Area Rental,1,2498.0,Giant Miscanthus crop propagation and planting,MO
7370,Missouri,Boone,MO-04,65202,Biomass,FSA,2013,BCAP Project Area Rental,4,13695.0,Native Grass & Forbs Establishment,MO
7371,Missouri,Boone,MO-04,65202,Biomass,FSA,2014,BCAP Project Area Rental,1,2498.0,Giant Miscanthus crop propagation and planting,MO
7372,Missouri,Boone,MO-04,65202,Biomass,FSA,2014,BCAP Project Area Rental,4,13695.0,Native Grass & Forbs Establishment,MO
7373,Missouri,Boone,MO-04,65202,Biomass,FSA,2015,BCAP Project Area Rental,1,2498.0,Giant Miscanthus crop propagation and planting,MO
7374,Missouri,Boone,MO-04,65202,Biomass,FSA,2015,BCAP Project Area Rental,4,13695.0,Native Grass & Forbs Establishment,MO
7375,Missouri,Boone,MO-04,65202,Biomass,FSA,2016,BCAP Project Area Rental,1,2498.0,Giant Miscanthus crop propagation and planting,MO
7376,Missouri,Boone,MO-04,65202,Biomass,FSA,2016,BCAP Project Area Rental,4,13695.0,Native Grass & Forbs Establishment,MO
7377,Missouri,Boone,MO-04,65202,Biomass,FSA,2017,BCAP Project Area Rental,1,1565.0,Giant Miscanthus crop propagation and planting,MO
7378,Missouri,Boone,MO-04,65202,Biomass,FSA,2017,BCAP Project Area Rental,1,4102.0,Native Grass & Forbs Establishment,MO
7379,Missouri,Boone,MO-04,65202,Biomass,NIFA,2003,SBIR Grants,1,296000.0,Biofuels and Biobased Products,MO
7380,Missouri,Boone,MO-04,65203,Biomass,FSA,2012,BCAP Project Area Cost-Share,8,223611.0,Giant Miscanthus crop propagation and planting,MO
7381,Missouri,Boone,MO-04,65203,Biomass,FSA,2012,BCAP Project Area Cost-Share,2,4312.0,Native Grass & Forbs Establishment,MO
7382,Missouri,Boone,MO-04,65203,Biomass,FSA,2012,BCAP Project Area Rental,5,9292.0,Giant Miscanthus crop propagation and planting,MO
7383,Missouri,Boone,MO-04,65203,Biomass,FSA,2013,BCAP Project Area Cost-Share,6,101619.0,Giant Miscanthus crop propagation and planting,MO
7384,Missouri,Boone,MO-04,65203,Biomass,FSA,2013,BCAP Project Area Rental,7,18865.0,Giant Miscanthus crop propagation and planting,MO
7385,Missouri,Boone,MO-04,65203,Biomass,FSA,2013,BCAP Project Area Rental,2,3306.0,Native Grass & Forbs Establishment,MO
7386,Missouri,Boone,MO-04,65203,Biomass,FSA,2014,BCAP Project Area Rental,7,19974.0,Giant Miscanthus crop propagation and planting,MO
7387,Missouri,Boone,MO-04,65203,Biomass,FSA,2014,BCAP Project Area Rental,2,3306.0,Native Grass & Forbs Establishment,MO
7388,Missouri,Boone,MO-04,65203,Biomass,FSA,2015,BCAP Project Area Rental,7,16271.0,Giant Miscanthus crop propagation and planting,MO
7389,Missouri,Boone,MO-04,65203,Biomass,FSA,2015,BCAP Project Area Rental,2,3306.0,Native Grass & Forbs Establishment,MO
7390,Missouri,Boone,MO-04,65203,Biomass,FSA,2016,BCAP Project Area Rental,6,12468.0,Giant Miscanthus crop propagation and planting,MO
7391,Missouri,Boone,MO-04,65203,Biomass,FSA,2016,BCAP Project Area Rental,2,3306.0,Native Grass & Forbs Establishment,MO
7392,Missouri,Boone,MO-04,65203,Biomass,FSA,2017,BCAP Project Area Rental,3,2454.0,Giant Miscanthus crop propagation and planting,MO
7393,Missouri,Boone,MO-04,65203,Biomass,FSA,2017,BCAP Project Area Rental,2,2699.0,Native Grass & Forbs Establishment,MO
7394,Missouri,Boone,MO-04,65205,Biomass,FSA,2012,BCAP Project Area Cost-Share,1,11747.0,Giant Miscanthus crop propagation and planting,MO
7395,Missouri,Boone,MO-04,65205,Biomass,FSA,2013,BCAP Project Area Cost-Share,1,12133.0,Giant Miscanthus crop propagation and planting,MO
7396,Missouri,Boone,MO-04,65205,Biomass,FSA,2013,BCAP Project Area Rental,1,2002.0,Giant Miscanthus crop propagation and planting,MO
7397,Missouri,Boone,MO-04,65205,Biomass,FSA,2014,BCAP Project Area Rental,1,2002.0,Giant Miscanthus crop propagation and planting,MO
7398,Missouri,Boone,MO-04,65205,Biomass,FSA,2015,BCAP Project Area Rental,1,1075.0,Giant Miscanthus crop propagation and planting,MO
7399,Missouri,Boone,MO-04,65211,Biomass,NIFA,2004,SBIR Grants,1,296000.0,Biofuels and Biobased Products,MO
7400,Missouri,Boone,MO-04,65211,Biomass,NIFA,2017,AFRI Grant,1,498441.0,Socioeconomic Implications and Public Policy Challenges of Bioenergy and Bioproducts Market Development and Expansion,MO
7401,Missouri,Boone,MO-04,65240,Biomass,FSA,2012,BCAP Project Area Cost-Share,3,153598.0,Giant Miscanthus crop propagation and planting,MO
7402,Missouri,Boone,MO-04,65240,Biomass,FSA,2012,BCAP Project Area Rental,2,5153.0,Giant Miscanthus crop propagation and planting,MO
7403,Missouri,Boone,MO-04,65240,Biomass,FSA,2013,BCAP Project Area Cost-Share,3,170856.0,Giant Miscanthus crop propagation and planting,MO
7404,Missouri,Boone,MO-04,65240,Biomass,FSA,2013,BCAP Project Area Rental,3,14375.0,Giant Miscanthus crop propagation and planting,MO
7405,Missouri,Boone,MO-04,65240,Biomass,FSA,2014,BCAP Project Area Rental,3,19528.0,Giant Miscanthus crop propagation and planting,MO
7406,Missouri,Boone,MO-04,65240,Biomass,FSA,2015,BCAP Project Area Rental,3,15258.0,Giant Miscanthus crop propagation and planting,MO
7407,Missouri,Boone,MO-04,65240,Biomass,FSA,2016,BCAP Project Area Rental,2,10305.0,Giant Miscanthus crop propagation and planting,MO
7408,Missouri,Boone,MO-04,65240,Biomass,FSA,2017,BCAP Project Area Rental,1,564.0,Giant Miscanthus crop propagation and planting,MO
7409,Missouri,Boone,MO-04,65243,Biomass,FSA,2012,BCAP Project Area Cost-Share,1,27210.0,Giant Miscanthus crop propagation and planting,MO
7410,Missouri,Boone,MO-04,65243,Biomass,FSA,2012,BCAP Project Area Rental,1,2356.0,Giant Miscanthus crop propagation and planting,MO
7411,Missouri,Boone,MO-04,65243,Biomass,FSA,2013,BCAP Project Area Cost-Share,1,23050.0,Giant Miscanthus crop propagation and planting,MO
7412,Missouri,Boone,MO-04,65243,Biomass,FSA,2013,BCAP Project Area Rental,1,2356.0,Giant Miscanthus crop propagation and planting,MO
7413,Missouri,Boone,MO-04,65243,Biomass,FSA,2013,BCAP Project Area Rental,2,4310.0,Native Grass & Forbs Establishment,MO
7414,Missouri,Boone,MO-04,65243,Biomass,FSA,2014,BCAP Project Area Rental,1,4712.0,Giant Miscanthus crop propagation and planting,MO
7415,Missouri,Boone,MO-04,65243,Biomass,FSA,2014,BCAP Project Area Rental,2,6380.0,Native Grass & Forbs Establishment,MO
7416,Missouri,Boone,MO-04,65243,Biomass,FSA,2015,BCAP Project Area Rental,2,6380.0,Native Grass & Forbs Establishment,MO
7417,Missouri,Boone,MO-04,65243,Biomass,FSA,2016,BCAP Project Area Rental,2,6380.0,Native Grass & Forbs Establishment,MO
7418,Missouri,Boone,MO-04,65243,Biomass,FSA,2017,BCAP Project Area Rental,2,6380.0,Native Grass & Forbs Establishment,MO
7419,Missouri,Boone,MO-04,65256,Biomass,FSA,2012,BCAP Project Area Cost-Share,1,3620.0,Native Grass & Forbs Establishment,MO
7420,Missouri,Boone,MO-04,65256,Biomass,FSA,2013,BCAP Project Area Rental,1,2451.0,Native Grass & Forbs Establishment,MO
7421,Missouri,Boone,MO-04,65256,Biomass,FSA,2014,BCAP Project Area Rental,1,2451.0,Native Grass & Forbs Establishment,MO
7422,Missouri,Boone,MO-04,65256,Biomass,FSA,2015,BCAP Project Area Rental,1,2451.0,Native Grass & Forbs Establishment,MO
7423,Missouri,Boone,MO-04,65256,Biomass,FSA,2016,BCAP Project Area Rental,1,2451.0,Native Grass & Forbs Establishment,MO
7424,Missouri,Cass,MO-04,64078,Biomass,FSA,2012,BCAP Project Area Cost-Share,1,9368.0,Native Grass & Forbs Establishment,MO
7425,Missouri,Cass,MO-04,64078,Biomass,FSA,2012,BCAP Project Area Rental,1,2805.0,Native Grass & Forbs Establishment,MO
7426,Missouri,Cass,MO-04,64078,Biomass,FSA,2013,BCAP Project Area Rental,1,2804.0,Native Grass & Forbs Establishment,MO
7427,Missouri,Cass,MO-04,64078,Biomass,FSA,2014,BCAP Project Area Rental,1,5609.0,Native Grass & Forbs Establishment,MO
7428,Missouri,Cass,MO-04,64078,Biomass,FSA,2015,BCAP Project Area Rental,1,5609.0,Native Grass & Forbs Establishment,MO
7429,Missouri,Cass,MO-04,64078,Biomass,FSA,2016,BCAP Project Area Rental,1,5609.0,Native Grass & Forbs Establishment,MO
7430,Missouri,Cass,MO-04,64078,Biomass,FSA,2017,BCAP Project Area Rental,1,5609.0,Native Grass & Forbs Establishment,MO
7431,Missouri,Cass,MO-04,64083,Biomass,FSA,2010,BCAP Matching Payments (NOFA),1,27315.0,,MO
7432,Missouri,Cass,MO-04,64701,Biomass,FSA,2009,BCAP Matching Payments (NOFA),1,17505.0,,MO
7433,Missouri,Cass,MO-04,64701,Biomass,FSA,2010,BCAP Matching Payments (NOFA),5,127975.0,,MO
7434,Missouri,Cass,MO-04,64701,Biomass,FSA,2012,BCAP Project Area Cost-Share,4,22184.0,Native Grass & Forbs Establishment,MO
7435,Missouri,Cass,MO-04,64701,Biomass,FSA,2012,BCAP Project Area Rental,4,15689.0,Native Grass & Forbs Establishment,MO
7436,Missouri,Cass,MO-04,64701,Biomass,FSA,2013,BCAP Project Area Rental,4,20109.0,Native Grass & Forbs Establishment,MO
7437,Missouri,Cass,MO-04,64701,Biomass,FSA,2014,BCAP Project Area Rental,4,18085.0,Native Grass & Forbs Establishment,MO
7438,Missouri,Cass,MO-04,64701,Biomass,FSA,2015,BCAP Project Area Rental,4,17961.0,Native Grass & Forbs Establishment,MO
7439,Missouri,Cass,MO-04,64701,Biomass,FSA,2016,BCAP Project Area Rental,3,4132.0,Native Grass & Forbs Establishment,MO
7440,Missouri,Cass,MO-04,64734,Biomass,FSA,2013,BCAP Project Area Rental,1,1698.0,Native Grass & Forbs Establishment,MO
7441,Missouri,Cass,MO-04,64734,Biomass,FSA,2014,BCAP Project Area Rental,1,1698.0,Native Grass & Forbs Establishment,MO
